Time,Force
0,-0.00194284808739481
0.00075,-0.00166225526550212
0.0015,-0.00131175368279252
0.00225,-0.00103134739078303
0.003,-0.000680936707849189
0.00375,-0.000400625785741682
0.0045,-0.000120312353573404
0.00525,0.000160003588535185
0.006,0.000440215503146879
0.00675,0.000720321715332872
0.0075,0.00100042820409707
0.00825,0.00128053496943559
0.009,0.00163053455877304
0.00975,0.00191053423025778
0.0105,0.00219042681515125
0.01125,0.00247031968345024
0.012,0.00282010651140641
0.01275,0.00316989446768834
0.0135,0.00351968355221832
0.01425,0.00379936956545257
0.015,0.00421916139077716
0.01575,0.00449885162382924
0.0165,0.00491844248638962
0.01725,0.0052680379193254
0.018,0.00568763777647308
0.01875,0.00603724220019197
0.0195,0.00645675406648449
0.02025,0.00680627301850367
0.021,0.00722579892371344
0.02175,0.00757523940993987
0.0225,0.00799468993522623
0.02325,0.00848415050543616
0.024,0.00883353411357257
0.02475,0.00925293140743799
0.0255,0.00967242569660409
0.02625,0.0100918485112506
0.027,0.0105112850653255
0.02775,0.0109307353578497
0.0285,0.0114201239362649
0.02925,0.0117696037036763
0.03,0.0122590259195299
0.03075,0.0126784661084883
0.0315,0.0131679241992089
0.03225,0.0135874002558378
0.033,0.0140768322455409
0.03375,0.0144963464040282
0.0345,0.01498582125604
0.03525,0.015405373510487
0.036,0.015894891218089
0.03675,0.0163144316291586
0.0375,0.0168040421191018
0.03825,0.0172936253577705
0.039,0.0177832739333761
0.03975,0.0182029404416978
0.0405,0.0187626248459705
0.04125,0.0191823271892444
0.042,0.0197420474303772
0.04275,0.020231817339062
0.0435,0.0207215711796516
0.04425,0.0211413704844005
0.045,0.0217011579041593
0.04575,0.0221909865889786
0.0465,0.022680828985614
0.04725,0.0231706850929192
0.048,0.0237305726634579
0.04875,0.024220454231334
0.0495,0.0247803495050947
0.05025,0.0252702706491759
0.051,0.0259001913767598
0.05175,0.0263901343374201
0.0525,0.0269500805160022
0.05325,0.0274400452889867
0.054,0.0280700201277168
0.05475,0.0285600068488218
0.0555,0.0291200001397657
0.05625,0.0296100022362128
0.057,0.030240011320436
0.05775,0.0307300236185221
0.0585,0.0312900403877836
0.05925,0.0317800616280844
0.06,0.0323400804912533
0.06075,0.0329000944624108
0.0615,0.033460109550536
0.06225,0.0340201257555317
0.063,0.0344401342757433
0.06375,0.0349301430744198
0.0645,0.0354901521514367
0.06525,0.0359801521471842
0.066,0.0365401430612855
0.06675,0.0370301342559148
0.0675,0.0375201257304331
0.06825,0.0380101095221141
0.069,0.0385000944322472
0.06975,0.0389900738953591
0.0705,0.039550061600781
0.07125,0.0399700452566326
0.072,0.0405300273765946
0.07275,0.040950013967318
0.0735,0.0415100050280726
0.07425,0.0419300001396677
0.075,0.0424200022345839
0.07575,0.0429800113122186
0.0765,0.0434000314220701
0.07725,0.0438900615855414
0.078,0.0443801018018264
0.07875,0.0448001520707014
0.0795,0.0453602234208922
0.08025,0.0457803084530872
0.081,0.0462704071634573
0.08175,0.0467605367258606
0.0825,0.0472506647451737
0.08325,0.0476708278050397
0.084,0.0481609851289011
0.08475,0.0485811816796183
0.0855,0.0490713960853167
0.08625,0.0495616283484462
0.087,0.0500518784674836
0.08775,0.0504721464495067
0.0885,0.0509624322770413
0.08925,0.0513827359669866
0.09,0.0518730574973103
0.09075,0.0522934405792164
0.0915,0.0527837541171772
0.09225,0.0532041292067242
0.093,0.0536945221255364
0.09375,0.0541149329067592
0.0945,0.0546053069415364
0.09525,0.0550957511544203
0.096,0.0555161544769145
0.09675,0.0559365714563925
0.0975,0.0563570020918597
0.09825,0.0567774463823523
0.099,0.05726790429536
0.09975,0.0576883758910579
0.1005,0.0581087909518307
0.10125,0.0585992878617786
0.102,0.0589497246845605
0.10275,0.0593701714953276
0.1035,0.0597905514530545
0.10425,0.0601410166832123
0.105,0.0606314119054374
0.10575,0.060981814175427
0.1065,0.0614022233561978
0.10725,0.0617526395431262
0.108,0.0621729773994656
0.10875,0.0625233197567571
0.1095,0.0629435793234812
0.11025,0.0632239295210246
0.111,0.0636441949215022
0.11175,0.063994462877745
0.1125,0.0644147332753481
0.11325,0.0646949149280718
0.114,0.0651150975705234
0.11475,0.0654652813809647
0.1155,0.0657453736099711
0.11625,0.0660954660533464
0.117,0.0664455587719825
0.11775,0.0667256518282328
0.1185,0.0670756515163934
0.11925,0.0673556512669266
0.12,0.0677055576560731
0.12075,0.0679854643894784
0.1215,0.0683353713435203
0.12225,0.0686152786410554
0.123,0.0689650942620978
0.12375,0.0692448200057832
0.1245,0.069524638489793
0.12525,0.0698043684327909
0.126,0.0701540122931221
0.12675,0.0703636607384994
0.1275,0.0707133135481991
0.12825,0.0709228860210986
0.129,0.0712725488963922
0.12975,0.0714820518162362
0.1305,0.0718316451444506
0.13125,0.0720411664951426
0.132,0.0723906978105887
0.13275,0.0726002392645375
0.1335,0.0729497169371091
0.13425,0.073229208329923
0.135,0.0735087134015433
0.13575,0.0737182321841034
0.1365,0.0740677645785842
0.13725,0.0742773107118094
0.138,0.0746268087063529
0.13875,0.0749063245896137
0.1395,0.0751859156254758
0.14025,0.0754654649940933
0.141,0.0758150321997902
0.14175,0.0760946172834409
0.1425,0.076374220222436
0.14325,0.0766538410159284
0.144,0.077003479649197
0.14475,0.0772831361504794
0.1455,0.0776328104924318
0.14625,0.0779125026978128
0.147,0.078262212744466
0.14775,0.0785419736820003
0.1485,0.0788917171987819
0.14925,0.0791715074203631
0.15,0.0795912843985047
0.15075,0.0798711039017586
0.1515,0.0802209370644735
0.15225,0.0805007838940675
0.153,0.0809206443803773
0.15375,0.0812705356723298
0.1545,0.081620437001817
0.15525,0.0819003345741914
0.156,0.0823202576480192
0.15675,0.0826702012094832
0.1575,0.0830901426825442
0.15825,0.0833701015760918
0.159,0.0837900674371123
0.15975,0.0841400402663961
0.1605,0.0845600235462207
0.16125,0.0849100112852447
0.162,0.0853300034830135
0.16275,0.0856800001393171
0.1635,0.0861000005572526
0.16425,0.0865200034827834
0.165,0.0869400089157074
0.16575,0.0872900139305116
0.1665,0.0877100200594644
0.16725,0.0881300273025054
0.168,0.0885500313414095
0.16875,0.0889700402553401
0.1695,0.0893900402543807
0.17025,0.0897400451285818
0.171,0.0902300451273214
0.17175,0.090580045126426
0.1725,0.0910700451251656
0.17325,0.0915600402494188
0.174,0.0919100356527525
0.17475,0.0923300313346753
0.1755,0.0927500235352652
0.17625,0.093170020053237
0.177,0.0935900112796773
0.17775,0.094010006823344
0.1785,0.0945000022279718
0.17925,0.0948500001392466
0.18,0.0953400005569627
0.18075,0.0957600034809508
0.1815,0.0961800112780148
0.18225,0.0966000235301184
0.183,0.0970900451097295
0.18375,0.0974400673848019
0.1845,0.0979301014920531
0.18525,0.0983501516079643
0.186,0.0987702010254105
0.18675,0.099260269511332
0.1875,0.099680348017685
0.18825,0.100030436544706
0.189,0.100520535086453
0.18975,0.100940662717435
0.1905,0.101430803980114
0.19125,0.10178095888311
0.192,0.102271127411375
0.19275,0.102761309570158
0.1935,0.103111505370292
0.19425,0.103531745831573
0.195,0.104021970825301
0.19575,0.104372244672628
0.1965,0.10486253630229
0.19725,0.105212806089567
0.198,0.10570313108795
0.19875,0.106123473893961
0.1995,0.106543788435594
0.20025,0.106964164605435
0.201,0.107454558549906
0.20175,0.107804917865257
0.2025,0.108295345163311
0.20325,0.108645733664472
0.204,0.109136135736474
0.20475,0.10955655144672
0.2055,0.10997698077144
0.20625,0.110467423680154
0.207,0.110887814147818
0.20775,0.111238214645779
0.2085,0.1117286944922
0.20925,0.112149045533879
0.21,0.112639475950221
0.21075,0.11305984225626
0.2115,0.113480215499716
0.21225,0.113970595637997
0.213,0.114390982753281
0.21375,0.114811297385503
0.2145,0.115301616407252
0.21525,0.115721858547269
0.216,0.116212185325199
0.21675,0.116632433280204
0.2175,0.117192683625847
0.21825,0.117612851870712
0.219,0.118103021168311
0.21975,0.118523191621364
0.2205,0.11908336307255
0.22125,0.119503449104351
0.222,0.11999353535636
0.22275,0.120483621881665
0.2235,0.120973621502869
0.22425,0.121463708299036
0.225,0.121953620745345
0.22575,0.122513620312513
0.2265,0.122933533098282
0.22725,0.123423446112844
0.228,0.123983359357213
0.22875,0.124403272990552
0.2295,0.124963101311734
0.23025,0.12538293085855
0.231,0.125942677329346
0.23175,0.126432509625987
0.2325,0.126922260343691
0.23325,0.127411931991038
0.234,0.127901688575983
0.23475,0.128391368040366
0.2355,0.128881051969802
0.23625,0.129370740363934
0.237,0.129860357206468
0.23775,0.130350055642688
0.2385,0.130839685032019
0.23925,0.131259321426816
0.24,0.131748894301439
0.24075,0.132238545984457
0.2415,0.132728137245242
0.24225,0.1331477385633
0.243,0.133637349874817
0.24375,0.134056971238921
0.2445,0.134476542188601
0.24525,0.13496618523835
0.246,0.135385781513255
0.24675,0.135805391421732
0.2475,0.136225067890806
0.24825,0.136644703117428
