Time,Force
0,0.00351152935033183
0.00075,0.00400242972161235
0.0015,0.00456327750281038
0.00225,0.00505415327813341
0.003,0.005545056995514
0.00375,0.00610589412162188
0.0045,0.00659675393250292
0.00525,0.00715753707608791
0.006,0.00757833822827625
0.00675,0.00806905376489198
0.0075,0.00855978297472637
0.00825,0.0090504188119811
0.009,0.00954106468813443
0.00975,0.00996161057185141
0.0105,0.0104520521030532
0.01125,0.0109426104364868
0.012,0.0113629486142502
0.01275,0.0117132893871885
0.0135,0.0122036324758384
0.01425,0.0125538625581434
0.015,0.0130439775842495
0.01575,0.0133940930763071
0.0165,0.0138140924985269
0.01725,0.0142340919207817
0.018,0.014583975475978
0.01875,0.0148638594109529
0.0195,0.0152836283201507
0.02025,0.015633284175024
0.021,0.0159829425613434
0.02175,0.0163326034789651
0.0225,0.0167521553654443
0.02325,0.0171016017633457
0.024,0.017451055176379
0.02475,0.0178705155221404
0.0255,0.0182198773762432
0.02625,0.0184991457715933
0.027,0.0189184277483295
0.02775,0.0192677235351396
0.0285,0.0196869355162843
0.02925,0.0200361654992032
0.03,0.0204553206387881
0.03075,0.0208744984718173
0.0315,0.0212236116573772
0.03225,0.0215727528438486
0.033,0.021991921981927
0.03375,0.0223411191684109
0.0345,0.022760268388079
0.03525,0.0231094515214431
0.036,0.023458668522035
0.03675,0.023877852946817
0.0375,0.0242271407557387
0.03825,0.024716462373936
0.039,0.0250658179077856
0.03975,0.0254152072982278
0.0405,0.0258345797796433
0.04125,0.0261840399557611
0.042,0.0266035785602264
0.04275,0.0270931033357563
0.0435,0.0274426619858037
0.04425,0.0278622544707358
0.045,0.0282818808005214
0.04575,0.028631540978889
0.0465,0.0290512349898719
0.04725,0.0294709861792497
0.048,0.0298907447878843
0.04875,0.0303105372295132
0.0495,0.0307303778964108
0.05025,0.031220234920904
0.051,0.0315701342977243
0.05175,0.0319900616273444
0.0525,0.0324800169086181
0.05325,0.0329000001397384
0.054,0.0333200113184495
0.05475,0.0337400504427426
0.0555,0.0342301175101523
0.05625,0.0347202017597026
0.057,0.0351403086402469
0.05775,0.0356304381479228
0.0585,0.0360505902840047
0.05925,0.0364707445084295
0.06,0.0370309166004468
0.06075,0.0374510818448209
0.0615,0.0379412874487678
0.06225,0.0384314533683411
0.063,0.0389216293362826
0.06375,0.0394118153517337
0.0645,0.0398319780378731
0.06525,0.0403221476915844
0.066,0.0408122884232481
0.06675,0.0412324336262115
0.0675,0.0417925454213436
0.06825,0.0422126213371399
0.069,0.0427026983558043
0.06975,0.0432627764763305
0.0705,0.0436828159312103
0.07125,0.0441028158638002
0.072,0.0445928157851505
0.07275,0.0450827761883221
0.0735,0.0455726979144194
0.07425,0.0459926207724154
0.075,0.0464825071807501
0.07575,0.0470423960991223
0.0765,0.0474622519525597
0.07725,0.0479521122722493
0.078,0.0483719439867125
0.07875,0.0487917826897677
0.0795,0.0492815983589473
0.08025,0.0497014240955101
0.081,0.0501912335022725
0.08175,0.0506810566000504
0.0825,0.0511008711960842
0.08325,0.0515907036655799
0.084,0.0520105540134647
0.08475,0.05243040702056
0.0855,0.0529202953468655
0.08625,0.0533401808886536
0.087,0.053830101747025
0.08775,0.0542500403349599
0.0885,0.0547400068386089
0.08925,0.0552300012560386
0.09,0.0556500235849972
0.09075,0.0560700803824538
0.0915,0.0565601613186184
0.09225,0.0569802825799198
0.093,0.0574704376029056
0.09375,0.057890626387902
0.0945,0.0583808489279575
0.09525,0.0588711052219976
0.096,0.0592213952783222
0.09675,0.0597117190744328
0.0975,0.0601321108071395
0.09825,0.0605525051719263
0.099,0.061042933268512
0.09975,0.0613933517417714
0.1005,0.0618838442463243
0.10125,0.0623743704830509
0.102,0.0627248781759387
0.10275,0.0632154688058201
0.1035,0.0635660350396944
0.10425,0.0639866291226687
0.105,0.0644771875794758
